anime_id,genre,type,episodes,rating,members
21763,Kids,Movie,1,7.6,72
21765,Kids,Movie,1,4.74,91
33342,"Kids, Music",Movie,1,3,42
22271,"Fantasy, Romance, Shoujo, Supernatural",OVA,1,5.2,112
24809,Comedy,ONA,11,4,69
16261,"Action, Comedy",OVA,1,5.76,198
6630,"Adventure, Shoujo, Slice of Life",Movie,1,6.48,170
32255,"Drama, Kids",OVA,1,6.45,59
13947,Sports,Special,1,6.05,154
23031,"Drama, Slice of Life",Movie,1,6.33,124
31693,Sports,OVA,1,4.09,50
21553,Kids,TV,53,6.14,63
28091,Historical,Movie,1,6.75,85
9796,Comedy,Movie,1,6,196
23523,"Action, Fantasy, Historical",Movie,1,4.4,105
30152,"Comedy, Slice of Life",ONA,3,3.67,67
31730,Music,Movie,1,6,78
20975,"Adventure, Mecha, Sci-Fi",Special,3,5.63,219
7715,Fantasy,Movie,1,5.12,173
24785,Music,Music,1,3.7,92
12951,"Action, Military, Sci-Fi, Space",TV,12,5.33,293
28567,"Drama, Kids, Super Power",OVA,1,5.75,46
22247,"Comedy, Kids",TV,60,5.6,101
29708,Dementia,Movie,1,6.17,66
30519,"Comedy, Magic, Shoujo",TV,36,6.28,355
30156,"Comedy, Magic, Shoujo",TV,52,5.91,497
31965,"Comedy, Magic, Shoujo",TV,52,4.77,141
25963,"Adventure, Comedy, Kids, Magic",Movie,1,5.71,100
26013,"Comedy, Kids, Parody",ONA,2,6.11,97
26017,"Comedy, Kids, Super Power",ONA,8,6.23,93
15787,Music,TV,8,5.55,292
22565,"Fantasy, Kids",OVA,1,5.5,99
22451,"Fantasy, Kids",OVA,1,5.7,116
17479,Kids,Movie,1,5.73,109
30124,"Comedy, Kids",OVA,1,4.86,52
30125,Comedy,OVA,1,4.89,56
20383,"Comedy, Fantasy, Historical",Movie,1,5.19,111
24373,Comedy,Special,1,6.58,173
33708,"Action, Game, Shounen",ONA,1,5.93,111
9284,"Comedy, Sports",TV,26,5.74,176
18227,"Action, Mecha",TV,6,5.78,244
13553,Sports,OVA,1,6,135
30249,Drama,Movie,1,6.57,195
30093,Comedy,ONA,1,3.89,114
24875,Kids,TV,52,6.33,61
31662,Music,Music,1,4.67,58
16514,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152
32089,"Action, Game, Kids",Special,1,6.29,109
29359,Comedy,Special,33,4.67,58
24087,"Comedy, School, Seinen",OVA,3,5.76,162
29351,"Comedy, Kids",Special,2,4.5,46
29897,Historical,Movie,1,5.29,85
29710,Dementia,Movie,1,4.8,57
17687,"Adventure, Fantasy",TV,19,6.67,107
19547,"Action, Cars",TV,26,4.85,91
30984,"Historical, Kids",OVA,1,7.25,35
33940,"Drama, Slice of Life",ONA,3,5.19,38
33550,Comedy,Special,1,4.81,112
9955,"Kids, Slice of Life",TV,52,6.54,115
9613,"Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254
30839,"Action, Historical, Sci-Fi, Shounen",Special,1,5.7,55
33712,"Comedy, Ecchi, Fantasy, Parody",OVA,2,5.33,3404
3909,"Comedy, Fantasy",TV,75,6.68,250
5478,"Adventure, Fantasy, Kids",TV,68,6.1,153
10203,"Action, Adventure, Kids",Movie,1,5.71,109
10200,"Action, Adventure, Kids",Movie,1,5.42,108
29373,"Adventure, Kids",TV,4,4.2,46
8520,"Comedy, Kids",TV,32,5.22,102
8521,"Comedy, Kids",TV,22,4.77,96
9812,Comedy,TV,48,6,109
33950,"Action, Comedy, Fantasy, Magic, Shounen",Special,1,8.6,2247
24793,Comedy,TV,26,5.26,170
4680,Historical,Special,1,6.17,317
29886,"Adventure, Fantasy",Movie,1,6.33,63
23731,Kids,OVA,1,4,54
31003,"Drama, Kids",OVA,1,8.5,44
20207,"Drama, Historical, Kids",Special,1,7.14,154
26291,"Drama, Kids",OVA,1,5.75,52
20189,"Adventure, Fantasy, Kids",Movie,1,5.79,186
26101,"Drama, Historical, Kids",OVA,1,7.2,96
32859,Music,Music,1,5.4,80
33523,"Kids, Music",Music,1,6.56,51
24791,Kids,OVA,4,6.43,58
18191,Kids,TV,12,6.4,141
24795,Kids,Special,1,6.89,53
28551,"Drama, Kids",OVA,1,7.67,49
31882,"Kids, Music",Music,1,4.89,45
20109,"Comedy, Slice of Life",Special,1,7.31,137
6568,School,ONA,1,4.93,214
18731,"Adventure, Drama, Kids, Supernatural",OVA,1,5.38,82
8416,Comedy,Movie,1,6.81,148
8417,Comedy,Special,9,5.8,120
8403,Drama,Movie,1,6,137
30892,"Cars, Kids",TV,26,4.73,128
12371,"Adventure, Fantasy",Special,1,5.55,113
8184,Adventure,TV,39,6.58,140
8183,Adventure,TV,26,6.58,171
8182,"Adventure, Horror",TV,156,6.65,184
3637,"Sci-Fi, Shounen",TV,52,6.32,295
28983,"Adventure, Kids",Movie,1,6.71,95
33273,Slice of Life,ONA,20,4.87,68
9343,Action,OVA,2,5.71,156
31258,Dementia,Movie,1,3.61,98
10435,"Romance, Shoujo, Sports",Special,1,5.68,243
10044,"Mecha, Sci-Fi",Special,1,5.88,144
6447,"Adventure, Mecha, Sci-Fi, Shounen",OVA,1,5.62,232
29467,"Adventure, Kids",TV,8,7.6,48
9665,Sports,OVA,4,6.13,159
9540,Comedy,TV,20,7.13,119
30202,Music,Music,1,4.13,57
10210,"Adventure, Comedy",TV,51,6.3,146
31868,"Adventure, Comedy",Movie,1,6,58
16786,"Action, Mecha, Shounen, Space",Movie,1,3.11,133
24881,Kids,Movie,1,7.1,88
32760,"Drama, Music",Music,1,6.3,37
23611,"Adventure, Kids",Movie,1,6.25,53
29743,Slice of Life,ONA,13,6,48
9177,"Shounen, Sports",OVA,3,6.33,257
10245,"Fantasy, Horror",OVA,10,5.83,108
29742,Slice of Life,ONA,13,5.2,44
6671,"Adventure, Sci-Fi",Movie,1,5.07,151
9447,"Drama, Psychological",Movie,6,5.86,122
32738,"Comedy, Slice of Life",Special,18,4.38,46
27915,"Shounen, Sports",Special,1,6.44,93
9905,"Shounen, Sports",TV,26,6.46,208
18759,"Shounen, Sports",Movie,1,6.41,106
23721,"Fantasy, Kids",TV,26,6.93,99
32345,Music,Movie,1,5.28,93
33344,"Fantasy, Kids, Music",Movie,1,4.21,72
26303,"Drama, Fantasy, Music",OVA,1,5.88,163
33728,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.67,5589
18071,"Romance, Seinen",OVA,1,5.29,92
7803,Kids,OVA,1,5.86,176
23185,Comedy,Movie,1,8.4,66
23187,Comedy,Movie,1,6,72
30267,"Comedy, Slice of Life",Movie,1,5.5,41
21025,"Drama, Military, Thriller",Movie,1,6.33,248
29821,"Comedy, Parody",ONA,4,5.32,196
29861,Comedy,ONA,1,4.91,155
29820,"Comedy, Parody",ONA,4,5.13,191
29862,Comedy,ONA,1,4.81,157
29860,Comedy,ONA,1,4.71,135
33703,"Action, Fantasy, Game",ONA,25,6.5,34
30959,"Kids, Super Power",OVA,1,7.4,36
30228,"Action, Sci-Fi",Movie,1,4.43,47
9868,"Historical, Kids",TV,180,6.04,144
16558,"Action, Mecha, Sci-Fi",Movie,1,4.27,101
17893,"Comedy, Drama, School, Sports",TV,13,6.78,149
18271,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4,114
26237,"Drama, Kids",OVA,1,5.5,66
9903,Kids,TV,15,5.77,87
8025,Comedy,TV,41,5.63,185
11733,Comedy,TV,34,5.08,114
11731,Comedy,Special,2,5.33,94
31202,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206
27855,Kids,OVA,1,5.71,57
17657,"Adventure, Kids",Special,1,6.4,76
8501,"Comedy, Kids, Supernatural",TV,26,6.36,133
24923,"Adventure, Kids",Movie,1,7.25,55
29947,Kids,Movie,1,5.8,57
29948,Kids,Movie,1,6,54
32417,Comedy,TV,25,5.5,39
32418,Comedy,TV,25,4.33,36
32419,Comedy,TV,25,4.43,36
33862,Drama,ONA,1,4.56,41
31129,Drama,Special,1,6,45
33859,Comedy,ONA,1,3,45
9383,"Comedy, Drama, Slice of Life",TV,39,7.83,147
31236,"Adventure, Fantasy, Shoujo",Movie,1,6,180
30060,"Action, Adventure, Fantasy",TV,26,5.33,56
33831,"Drama, Historical",OVA,1,4.5,25
29385,"Kids, Slice of Life",TV,10,5.8,49
24883,"Fantasy, Kids, Military",Special,1,7.2,65
29792,Kids,Movie,1,4.78,93
30164,"Kids, Music",Music,1,4.42,86
25033,"Romance, Shoujo, Slice of Life",Special,1,7,84
24269,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93
19177,"Drama, Music, School",Special,1,5.57,90
29135,"Adventure, Fantasy",Movie,1,5.91,151
29793,Kids,Movie,1,4.59,103
7354,Historical,Movie,1,5.31,175
22755,"Comedy, Game, Parody",TV,12,4.28,112
16303,"Comedy, Sci-Fi",TV,23,6,103
8563,"Adventure, Drama, Sci-Fi",Movie,1,5.52,254
14623,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87
30634,"Sci-Fi, Space",Movie,1,5.2,70
17457,"Adventure, Comedy",TV,26,6.75,80
5908,Comedy,TV,56,6.15,222
10039,Comedy,Special,2,5.7,87
10040,Comedy,Movie,1,6,107
6687,Comedy,OVA,3,6,186
17689,Drama,Movie,1,7.48,196
33262,"Fantasy, Kids",TV,52,4.5,63
33526,"Kids, Music",Music,1,6,40
31246,"Adventure, Fantasy",TV,39,6.79,168
31211,"Action, Comedy, Kids, Sports",TV,26,7.2,86
16041,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111
23191,Comedy,Movie,1,6,71
34259,Comedy,OVA,1,6,17
31749,Mecha,ONA,3,4.86,475
6636,"Action, Mecha, Military, Police",TV,22,6.32,364
21433,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178
21545,"Action, Comedy, Fantasy",OVA,2,6.44,92
23511,"Action, Comedy, Game, Kids",TV,32,5.72,162
32218,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,64
17002,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6,143
30571,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102
8853,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168
24927,"Adventure, Kids",Movie,1,6.5,61
31690,Comedy,OVA,2,5,52
9998,"Comedy, Drama, Police, Romance",OVA,1,6.05,116
34409,"Comedy, Shounen",ONA,1,5.75,75
28829,"Comedy, Fantasy, Kids",Movie,1,3.62,117
32762,Music,Music,1,4.79,34
10967,"Cars, Seinen",OVA,1,5.48,165
30818,"Action, Comedy, Mystery, Police",OVA,1,6.8,1070
25969,Dementia,Special,1,4.04,84
19695,"Drama, School",ONA,24,7.43,163
32944,"Comedy, Kids",TV,39,4.53,318
13501,"Comedy, Historical, Parody",ONA,10,4.45,75
13503,"Comedy, Parody",TV,12,6.9,77
13505,Comedy,TV,11,5.78,78
13511,Comedy,Movie,1,5,64
13509,Comedy,Movie,1,4.29,66
13507,"Comedy, Historical, Parody",Movie,1,5.13,66
30923,Fantasy,Movie,1,6,442
32628,Historical,OVA,1,6.5,35
16794,"Action, Sci-Fi, Shounen",Movie,1,4.22,119
30247,"Comedy, Historical, Kids",Movie,1,5.63,81
25985,"Comedy, Kids, Sci-Fi",Special,1,5,102
25977,"Comedy, Kids, Sci-Fi",Special,1,5.58,101
29749,Comedy,ONA,8,4.48,59
24901,"Kids, Music",Music,1,3.43,102
30050,"Comedy, Slice of Life",Special,1,6,66
32630,"Adventure, Kids, Music",TV,50,6.14,54
5990,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226
29711,Dementia,Movie,1,4.25,62
26235,"Drama, Kids",OVA,1,5,47
33661,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429
31978,"Comedy, Kids, Shounen",Movie,1,7.3,320
30955,Ecchi,Movie,1,4.81,92
33534,Comedy,ONA,1,4.7,54
33685,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721
33686,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377
33687,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377
7956,"Comedy, Sci-Fi",TV,39,6.19,162
6760,Comedy,Movie,1,5.23,105
6759,"Comedy, Slice of Life",Movie,1,5.96,110
6762,Comedy,Movie,1,6.15,126
6761,Comedy,Movie,1,5.59,102
19905,"Drama, School, Slice of Life",Movie,1,6.13,91
25081,"Adventure, Drama",Special,2,5.27,84
22329,"Adventure, Historical",OVA,1,6.83,79
29469,"Fantasy, Kids, Slice of Life",TV,9,5.75,50
16554,"Mecha, Sci-Fi",Movie,1,4.13,94
10887,Comedy,TV,26,6.07,109
8258,"Comedy, Romance",ONA,12,5.88,141
17703,"Comedy, Seinen",TV,78,6.25,557
31436,"Comedy, Seinen",Special,1,4.6,56
14631,"Comedy, Kids",OVA,2,6.27,126
23799,"Kids, Music",TV,50,7.3,74
32858,Music,Music,1,5.51,75
30958,"Kids, Supernatural",OVA,5,5,42
15971,"Historical, Sci-Fi",ONA,10,4.27,121
16816,"Adventure, Historical, Kids",Movie,1,4.5,80
30893,Comedy,TV,6,4,163
23189,Comedy,Movie,1,7.08,102
31644,Comedy,Special,1,3.57,69
23855,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110
17131,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156
7750,"Comedy, Sci-Fi",TV,26,6,143
9869,"Comedy, Parody",Special,1,5.18,80
31746,"Comedy, Kids",TV,16,5.09,85
19121,"Ecchi, Parody, Seinen",TV,2,6.15,152
23801,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
18317,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59
17665,"Drama, Historical, Sports",Movie,1,5.83,83
3825,"Action, School, Shounen, Sports",TV,163,6.49,301
15957,"Comedy, Kids",TV,26,5.62,84
18327,"Shounen, Sports",Movie,1,5,70
16572,Sports,Movie,1,5.5,72
19437,"Action, Fantasy, Magic",OVA,1,4.05,110
18325,"Action, Demons, Shounen",Movie,1,4.33,67
18313,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79
21485,"Adventure, Kids, Slice of Life",TV,26,6.29,63
13781,"Comedy, Ecchi",Special,1,6.04,137
9499,"Comedy, Ecchi",OVA,3,5.64,162
30034,"Adventure, Kids",TV,13,6.5,57
8879,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127
29713,Dementia,Movie,1,5.67,78
18451,Drama,OVA,2,5.36,128
11625,Kids,Special,1,5.67,107
25193,"Fantasy, Kids",OVA,1,4.25,55
5916,Drama,Movie,1,7,106
8451,Drama,OVA,1,6.35,229
26301,"Demons, Drama, Kids",OVA,1,5,54
19901,"Comedy, Shounen",TV,21,6.75,71
26199,"Adventure, Kids",OVA,7,4.78,60
2642,"Fantasy, Kids",Movie,1,5.28,121
2639,Fantasy,Movie,1,5.9,135
2636,Fantasy,Movie,1,5.35,126
6771,"Adventure, Fantasy, Kids",TV,49,6.98,179
29349,"Kids, Slice of Life",Movie,1,4.62,46
24663,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104
25299,"Drama, Sports",Movie,1,5.25,53
20077,"Comedy, Slice of Life",TV,283,6.75,75
20083,"Comedy, Sci-Fi",TV,20,6,79
27577,Sports,Movie,1,5.67,68
8478,Kids,TV,20,5.68,151
20009,Kids,TV,100,6.92,98
7498,Comedy,Movie,1,4.51,149
32422,"Kids, Music",Music,1,5.83,116
31555,Comedy,TV,13,6.79,155
30935,Drama,OVA,1,8,42
28367,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196
30453,"Comedy, Sci-Fi, Shounen",Special,1,7.11,152
30420,"Comedy, Sci-Fi, Shounen",Special,1,5.94,159
28371,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198
28369,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220
30450,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248
30449,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165
17307,"Drama, Seinen, Sports",OVA,1,6.15,80
31261,Dementia,Movie,1,3.4,106
29687,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486
32926,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108
8179,"Comedy, Sports",TV,51,5.45,105
20201,Comedy,TV,25,5.2,87
19907,"Drama, Historical",Movie,1,7.17,100
28117,"Demons, Horror, Kids",OVA,1,4.33,73
9028,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173
16257,Magic,OVA,2,4.93,116
33062,"Kids, Music",Music,1,5.8,40
20385,"Comedy, Ecchi, Parody",OVA,4,6,311
5554,"Parody, Shoujo, Sports",OVA,1,5.32,246
28087,"Historical, Horror, Kids",TV,50,5.25,99
29357,"Drama, Fantasy, Music",Music,1,5.11,69
6517,Kids,Movie,1,6.56,203
27369,"Adventure, Comedy, Fantasy, Kids",TV,100,5,53
32010,"Comedy, Slice of Life",Special,1,6.46,95
19943,"Drama, Historical, Sports",Movie,1,6.67,80
23615,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101
6267,"Fantasy, Horror, Magic",OVA,1,5.78,246
30026,"Comedy, Kids",TV,50,6.5,39
3243,Comedy,TV,13,6.55,96
6593,"Adventure, Fantasy, Kids",OVA,1,6.44,125
29423,"Adventure, Kids, Music",Special,3,5.4,40
15137,Kids,Movie,1,4.6,150
34119,Drama,Special,1,3.33,37
10000,"Comedy, Super Power, Supernatural",Special,1,6.52,148
30193,Drama,Movie,1,5.81,163
16818,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83
18307,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89
26209,"Action, Samurai",Special,1,5,108
33114,Dementia,Movie,1,4,60
34140,Space,ONA,4,4.83,65
29395,Slice of Life,ONA,2,3.81,91
29961,"Action, Martial Arts",OVA,1,4.76,115
33792,"Adventure, Kids, Mecha",TV,26,8,24
33759,"Action, Fantasy",ONA,12,7.19,53
18443,"Shounen, Sports",OVA,1,5.23,80
19997,"Action, Comedy, Sci-Fi, Shounen",TV,26,6,78
24679,"Drama, Slice of Life",Special,2,5.76,139
29987,Dementia,Movie,1,4.91,57
32691,"Kids, Magic",TV,26,5.24,291
33536,Fantasy,ONA,1,3.73,47
16748,"Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94
29857,Drama,Special,1,4.52,64
8749,Comedy,Special,1,4.45,124
29379,Mecha,Movie,1,3.75,44
18005,Sports,TV,26,6.44,102
32058,Cars,ONA,1,4.52,162
23967,"Adventure, Kids",OVA,3,7.44,67
30010,Mecha,OVA,1,4.22,234
26347,Slice of Life,ONA,4,4.33,109
30173,"Action, Comedy, Historical, Samurai",TV,13,5.52,134
30071,"Adventure, Kids",Movie,1,4.7,78
23983,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50
19899,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91
19533,"Horror, Supernatural",OVA,1,5.35,96
10533,Comedy,TV,13,5.75,275
33864,"Comedy, Music",ONA,2,3.58,42
10997,Comedy,TV,13,5.72,165
33872,Comedy,ONA,1,4.4,64
30163,"Kids, Music",Music,1,5.07,89
23973,"Kids, Slice of Life",TV,71,5,56
23969,"Comedy, Historical",Movie,1,6.67,77
23971,"Comedy, Historical",Movie,1,7.4,68
23975,"Fantasy, Kids",OVA,1,6.5,61
30342,"Comedy, Kids, Slice of Life",TV,130,6.86,123
22345,Comedy,TV,12,3.92,77
20093,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67
20095,"Comedy, Seinen, Slice of Life",OVA,2,6.25,60
8218,Fantasy,Movie,1,5.71,251
33659,"Comedy, Magic, Slice of Life",Special,1,5.15,444
29919,Kids,Movie,1,5.24,124
33842,Kids,TV,25,8.5,24
13423,Adventure,OVA,1,5.14,109
17623,"Comedy, Kids",TV,130,4.86,85
29179,"Kids, Music",Music,1,4.2,85
23343,"Fantasy, Slice of Life",Movie,1,6.5,77
25633,"Adventure, Kids",OVA,1,6.67,45
32322,"Kids, Music",Music,1,4.67,43
30118,"Kids, Slice of Life",TV,84,4.75,40
29653,"Drama, Historical, Samurai",Movie,1,4.82,97
9759,"Action, Sci-Fi, Sports",OVA,1,6.55,223
25503,"Adventure, Kids",TV,26,5.89,151
5594,Kids,TV,13,5.95,112
30530,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44
16838,"Adventure, Kids",Movie,1,5.09,86
24355,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83
23607,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5,72
23609,"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62
31694,"Kids, Music",Special,1,4.6,39
9345,"Comedy, Horror, School, Supernatural",TV,33,6.53,341
20353,"Demons, Horror, School",OVA,6,5.17,256
29445,Comedy,Special,2,6.29,42
33827,Historical,OVA,1,6,20
20175,"Adventure, Kids",Movie,1,6.5,95
30738,"Adventure, Kids",Movie,1,5.55,185
12243,"Comedy, Game, Kids, Shounen",TV,26,5.85,144
10852,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,115
23347,"Comedy, Kids",TV,260,6.7,61
9464,"Comedy, Shounen",OVA,1,6.08,125
8862,Comedy,OVA,1,6.06,128
20199,"Comedy, Kids, Parody",TV,77,6.67,62
23863,Adventure,Movie,1,7.6,55
11593,"School, Sports",Special,1,5.6,95
20755,"Kids, Slice of Life",TV,26,6.13,134
26163,"Kids, Slice of Life",TV,26,4.56,111
31753,"Kids, Slice of Life",TV,10,6.29,114
8897,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139
9886,Slice of Life,Special,1,5.8,92
16908,Comedy,TV,102,5.83,97
10995,Comedy,TV,4,5.75,84
32835,"Comedy, Sports",Movie,1,6,51
33325,"Comedy, Sports",Movie,1,5.78,48
18377,"Comedy, Sports",Movie,1,5.33,81
31237,"Comedy, Sports",TV,6,5.36,70
18319,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71
29503,"Kids, Music",Special,1,3.38,52
30362,Sci-Fi,Movie,1,6.8,187
20243,"Comedy, Slice of Life",TV,199,7.07,102
12451,Mecha,OVA,1,4.77,115
32581,"Drama, Supernatural",ONA,1,5.14,94
24071,"Comedy, Fantasy",Movie,1,6.71,293
21525,Comedy,OVA,1,5,50
8155,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,214
8158,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,205
8493,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,206
24677,Supernatural,Special,1,5.13,103
8156,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,202
8154,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,221
8153,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,200
28103,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,107
18527,"Comedy, Ecchi",OVA,2,4.83,82
20115,"Cars, Shounen, Sports",TV,17,7.17,107
33823,"Drama, Historical",OVA,1,7,21
32775,Music,Music,1,3.95,68
4470,"Action, Adventure, Shounen",TV,56,6.3,182
29665,Dementia,Movie,1,4.13,98
8233,"Historical, Magic, Romance",OVA,2,6.38,383
30061,"Action, Mecha, Shounen",OVA,1,6.14,70
25609,"Kids, Music",TV,15,6.17,56
25611,"Kids, Music",TV,10,6,53
25615,"Kids, Music",TV,10,6,53
25617,"Kids, Music",OVA,1,6.75,46
25619,"Kids, Music",OVA,1,6,48
25613,"Kids, Music",OVA,1,6,48
10540,Comedy,TV,22,5.5,189
27921,"Drama, Kids",OVA,1,6.6,54
23265,"Adventure, Romance",Movie,1,4.93,108
2691,"Adventure, Fantasy",Movie,1,6,150
25363,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81
30042,"Action, Martial Arts",Movie,1,5.53,179
9351,"Comedy, Drama, Romance",Movie,1,6.65,141
10882,"Action, Fantasy",OVA,6,6.91,960
30278,"Action, Fantasy",Movie,1,5.67,229
19501,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,106
34464,"Comedy, Sci-Fi",ONA,1,5.29,25
26283,"Drama, Kids",OVA,1,4.36,104
9391,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207
9388,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123
14067,"Action, Comedy, Parody, Police",Special,1,6,126
9387,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6,123
33025,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7,1849
31385,"Action, Adventure, Kids, Space",TV,92,6.38,79
28733,"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291
30481,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,231
30483,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.53,206
27651,"Drama, Sci-Fi",Movie,1,6.62,187
29716,"Adventure, Drama, Sci-Fi, Space",Special,1,6.22,175
23661,"Fantasy, Kids",Movie,1,6.61,148
27621,"Comedy, Parody",TV,14,6.02,273
33501,"Comedy, Music",Special,6,4.71,43
23245,"Comedy, Sports",OVA,1,4.7,57
19169,"Action, Seinen",ONA,78,5.25,136
23857,"Action, Seinen",ONA,78,5.25,82
29497,"Kids, Sci-Fi, Space",Special,1,5.33,39
31505,"Action, Samurai",ONA,1,6.6,108
23107,"Comedy, Fantasy, Kids",TV,50,7.17,198
24905,Music,Music,1,4,85
29918,Demons,Movie,1,3.88,78
20703,Slice of Life,OVA,1,6.08,84
26267,"Drama, Kids, School",OVA,1,6,59
30796,Comedy,ONA,3,5.5,60
23815,"Comedy, Fantasy",Special,1,5.22,85
7177,Comedy,TV,32,6.5,181
16778,"Adventure, Kids, Space",Movie,1,3.56,73
10323,"School, Sports",ONA,2,4.61,138
29924,Kids,Movie,100,7,56
26105,"Drama, Kids",OVA,1,7.5,47
30410,"Action, Adventure, Kids",TV,26,5.92,141
9535,Adventure,Movie,1,7.22,312
16780,"Action, Adventure, Shounen",Movie,1,4,76
31699,"Comedy, Parody",TV,225,6,135
24093,"Comedy, School, Seinen",OVA,2,6.4,88
7781,"Mecha, Romance, Sci-Fi",Movie,1,5.93,2306
5477,"Comedy, Parody, Sci-Fi",TV,25,7,178
27521,"Comedy, Music",TV,61,5.6,163
32834,"Comedy, Music",Special,1,3.11,68
30106,Kids,ONA,1,3.75,87
29355,"Kids, Music",Music,1,4.18,65
30602,"Comedy, Music",TV,6,4.75,73
5934,"Adventure, Fantasy",OVA,1,5.51,183
16027,"Adventure, Fantasy, Historical",TV,39,6.57,275
9501,"Adventure, Fantasy, Historical",Movie,1,6,198
19457,"Adventure, Kids",TV,26,5.43,77
31263,Dementia,Movie,1,4.32,121
19751,Comedy,Movie,1,5.58,69
11995,"Action, Horror, Sci-Fi",Movie,1,5.33,286
28347,Slice of Life,Special,1,4.54,134
10270,"Adventure, Fantasy, Samurai",Special,1,4.62,227
18521,"Action, Adventure, Comedy",OVA,1,5.09,88
24053,"Action, Mecha",ONA,1,4.51,102
8195,Kids,TV,101,6.53,157
26089,Kids,TV,5,6.67,44
30979,"Drama, Fantasy, Historical, Kids",OVA,1,7,34
18353,"Kids, Slice of Life",ONA,2,3.34,104
30046,"Adventure, Comedy",Special,1,4.79,96
16752,"Adventure, Drama, Military",Movie,1,5.1,65
26289,"Drama, Kids, School",OVA,1,6.43,64
8500,"Comedy, Historical, Seinen",Movie,1,6.71,221
26295,"Drama, Kids",OVA,1,8.5,44
33474,"Adventure, Drama, Historical, Slice of Life",Movie,1,6.81,105
23585,"Adventure, Drama, Slice of Life",Special,2,6.14,138
